Image_RID,XZP_pred,XZP_prob_airplane,XZP_prob_automobile,XZP_prob_bird,XZP_prob_cat,XZP_prob_deer,XZP_prob_dog,XZP_prob_frog,XZP_prob_horse,XZP_prob_ship,XZP_prob_truck,Z1R_pred,Z1R_prob_airplane,Z1R_prob_automobile,Z1R_prob_bird,Z1R_prob_cat,Z1R_prob_deer,Z1R_prob_dog,Z1R_prob_frog,Z1R_prob_horse,Z1R_prob_ship,Z1R_prob_truck,103T_pred,103T_prob_airplane,103T_prob_automobile,103T_prob_bird,103T_prob_cat,103T_prob_deer,103T_prob_dog,103T_prob_frog,103T_prob_horse,103T_prob_ship,103T_prob_truck,True_Class
702,frog,0.011303005,0.0837649,0.12635627,0.059241343,0.15735383,0.06483338,0.19265302,0.12437051,0.033347163,0.14677653,horse,0.0013775339,0.003965722,0.057574738,0.06078614,0.14691888,0.04724799,0.069103785,0.6033312,0.0011197877,0.008574174,horse,2.771053e-07,8.7437256e-05,0.00083216873,5.0728236e-06,0.0016985633,3.760762e-05,0.00019073808,0.9951776,4.5176507e-09,0.0019705682,horse
704,airplane,0.55477166,0.030077342,0.020745054,0.036677793,0.03875595,0.10493032,0.021220509,0.03150905,0.116956614,0.044355758,deer,0.11014208,0.00094948185,0.1638121,0.12845798,0.46446326,0.022406874,0.07203775,0.027169783,0.0072613573,0.0032993015,deer,0.0012078498,2.6190928e-06,0.035640188,0.0069359397,0.92797774,0.026843207,0.0013632221,1.8679695e-05,8.603931e-06,1.95745e-06,airplane
706,truck,0.035826426,0.082214005,0.10229708,0.07864269,0.13319744,0.10980693,0.12992497,0.13081673,0.049908515,0.14736521,deer,0.016448803,0.019598719,0.04541155,0.0801332,0.33505857,0.11690822,0.03348819,0.2615462,0.009987154,0.08141941,truck,0.0006422717,0.0039450014,3.9711373e-05,0.0023336932,0.123091966,0.039112333,0.0002448741,0.18627353,3.358485e-05,0.64428306,horse
708,frog,0.023445554,0.06899286,0.14214353,0.10610422,0.09554768,0.14203596,0.20400168,0.1269952,0.03323837,0.057494886,cat,0.0015102888,0.00095754705,0.077608734,0.34753808,0.044166416,0.07165237,0.14567333,0.30349147,0.00688936,0.0005123418,cat,0.00037995123,0.0003381236,0.00035663956,0.4946931,0.002102706,0.28385738,0.018247763,0.19992784,8.8469926e-05,7.947681e-06,dog
70A,dog,0.10243296,0.056115475,0.08937749,0.105091326,0.090812735,0.17951724,0.10660605,0.16674483,0.037752084,0.06554978,horse,0.0047704186,0.0009536161,0.01939893,0.3086833,0.024616884,0.044791386,0.0028060055,0.588106,0.0010654327,0.004808012,horse,0.00024774196,6.583066e-05,0.00022003801,0.03185211,1.3561242e-06,2.090667e-05,1.0367031e-06,0.96350986,9.183639e-05,0.0039892783,truck
70E,airplane,0.7547344,0.016426284,0.013571072,0.01344666,0.011785968,0.05844454,0.008392526,0.011090836,0.090064384,0.02204328,airplane,0.7571053,0.00026782183,0.09163777,0.0001248127,0.0028444743,0.00022863492,0.002473412,6.5623055e-05,0.144906,0.0003461287,airplane,0.9577322,9.50529e-09,0.006372398,2.2496689e-10,6.671155e-09,8.064718e-11,1.8032162e-06,4.82847e-17,0.035893537,5.936456e-14,airplane
70J,frog,0.022667442,0.11855442,0.14008696,0.0927078,0.11786839,0.10372527,0.16065083,0.087901555,0.046824813,0.10901247,frog,0.011277718,0.10252073,0.19730362,0.16923921,0.13955186,0.040026754,0.22078414,0.028975165,0.049421098,0.040899668,frog,0.000523192,0.010341583,0.27948737,0.0696696,0.012308717,0.0005242529,0.6239795,0.0003814752,0.0014472615,0.0013370437,bird
70M,frog,0.037916906,0.08727036,0.12794705,0.113073185,0.11677881,0.15058804,0.15082727,0.118116446,0.036749814,0.06073217,cat,0.001842537,0.015546244,0.058071945,0.28388235,0.25383672,0.08688478,0.11183241,0.18045817,0.003248073,0.0043967883,horse,2.2472261e-06,0.008184855,0.00037979506,0.06991997,0.08941533,0.039149795,0.021280853,0.77162933,3.1243444e-06,3.4676195e-05,deer
70P,dog,0.065017216,0.11534973,0.089966886,0.0863746,0.09713104,0.1521345,0.103632666,0.10008805,0.0558345,0.13447073,truck,0.018783193,0.35090598,0.03211513,0.108634815,0.031019045,0.02579437,0.009412606,0.028479293,0.007284287,0.38757128,truck,1.0698236e-05,0.24967049,0.00084825075,0.0006107956,2.9965497e-06,0.00019959365,0.020837128,0.0004734049,4.2214842e-07,0.72734624,automobile
70R,dog,0.06405384,0.057111222,0.111047536,0.12642363,0.102405354,0.21340168,0.13344564,0.12755854,0.027413914,0.037138686,deer,0.0069819945,0.0018168471,0.060961347,0.2776352,0.4307071,0.10520534,0.05991698,0.053938225,0.0007227732,0.0021142894,dog,3.1098945e-05,7.4900727e-06,0.0036577282,0.0360872,0.010327232,0.9247071,6.235341e-05,0.025119668,6.307682e-10,1.9461184e-07,dog
70T,airplane,0.2986341,0.09200482,0.034647595,0.04847353,0.055755466,0.087745726,0.034042727,0.029765643,0.2024558,0.11647465,ship,0.08048641,0.0031280813,0.0010616607,3.414166e-05,0.0026653367,5.942498e-05,0.0012259694,1.1087177e-05,0.91026205,0.001065821,ship,6.743056e-05,2.4900677e-07,2.0342952e-10,2.5806405e-14,4.5020357e-10,1.30409e-12,1.4200512e-09,3.694503e-18,0.9999323,1.0194453e-09,airplane
70W,truck,0.073102005,0.1466976,0.08355059,0.06785046,0.097379014,0.07487482,0.06959386,0.050874047,0.15512936,0.18094826,ship,0.07451148,0.030017655,0.146473,0.0045775976,0.03465271,0.0015231594,0.017948488,0.0011104547,0.6635696,0.025615796,bird,0.00550363,0.09760139,0.88177365,2.7197266e-06,0.0003538831,2.297526e-08,0.0003257167,1.5486759e-09,0.014150467,0.00028844905,bird
70Y,dog,0.12539369,0.09778226,0.05428077,0.102815464,0.10896762,0.15843678,0.07431239,0.07711157,0.10221508,0.09868442,dog,0.017806944,0.015163244,0.012638993,0.16635711,0.2669142,0.27641636,0.014769301,0.21592455,0.002149353,0.011859957,dog,0.0002887804,0.00029710738,9.212673e-06,0.14789562,0.06742252,0.50979483,4.8976945e-05,0.26492086,8.2222533e-07,0.009321274,horse
710,truck,0.061347898,0.07140762,0.052256726,0.0671961,0.12806983,0.075525336,0.086089,0.1062074,0.093602024,0.2582981,truck,0.00057399814,0.017018104,0.008452352,0.16241968,0.16261798,0.045667693,0.0502447,0.17155002,0.016116008,0.36533946,truck,6.617594e-08,0.0020428125,1.7878833e-06,0.0009783437,0.013051702,0.021671304,0.0016430231,0.0008572033,1.1111182e-05,0.9597426,bird
714,truck,0.08785836,0.09636651,0.058170114,0.055037085,0.11375525,0.076876245,0.07032328,0.07957025,0.13066025,0.23138265,ship,0.06486919,0.05884394,0.068835475,0.012507324,0.116142385,0.020603612,0.04344996,0.02791415,0.42462513,0.16220878,truck,0.00070974487,0.0095204245,9.887899e-06,1.3792005e-08,0.0005655844,2.148409e-05,0.0011049068,5.2471682e-06,0.0028997466,0.9851629,ship
718,truck,0.033445828,0.10571239,0.06679073,0.08850884,0.12576509,0.121251404,0.11285574,0.08237574,0.053009797,0.21028444,truck,0.00021943719,0.09051343,0.0011924196,0.043144915,0.03201728,0.021470953,0.027108515,0.011891535,0.00075332803,0.7716882,truck,9.715171e-11,0.003952911,1.8514208e-10,2.3150677e-07,8.844276e-08,1.8681187e-05,1.472396e-05,8.290888e-08,4.585769e-08,0.9960133,truck
71A,truck,0.032152146,0.09604729,0.06659982,0.05327207,0.17736791,0.065106474,0.08989852,0.10820583,0.056242537,0.25510746,deer,0.0006124318,0.02313158,0.011895579,0.18583915,0.44917023,0.035668977,0.0090355845,0.26538968,0.00016695031,0.019089798,deer,2.2080948e-09,2.210405e-06,4.58934e-06,0.012575853,0.65229887,8.0213926e-05,5.993004e-09,0.33499363,3.1537506e-13,4.4544762e-05,horse
71C,dog,0.03143448,0.049559478,0.122044295,0.11020741,0.115542285,0.20202737,0.18427655,0.13129053,0.017196137,0.036421455,deer,0.004449167,0.00028256982,0.043477897,0.24029973,0.32426158,0.10299158,0.1569033,0.1264943,0.0001578146,0.0006821451,cat,0.0012327641,7.708983e-07,0.001984636,0.4034024,0.19428907,0.07071045,0.0032482324,0.32513085,7.3290383e-09,8.1618145e-07,deer
71M,airplane,0.20355526,0.107098825,0.07223558,0.060976062,0.06768302,0.17288578,0.06922389,0.076393075,0.07908392,0.090864636,airplane,0.33982107,0.203021,0.21836272,0.01578877,0.025450796,0.014099747,0.031299323,0.0073313373,0.108733095,0.036092266,bird,0.0026422322,0.0073959418,0.98303646,3.396607e-06,1.6032789e-07,6.22205e-07,0.004740683,6.757698e-08,6.113173e-05,0.0021192993,automobile
71R,truck,0.07448815,0.10311869,0.10265736,0.06851638,0.12209203,0.09461547,0.09261353,0.12853734,0.07756652,0.13579454,dog,0.14094774,0.13759951,0.09615308,0.12759525,0.07529006,0.1943215,0.004526332,0.17349952,0.02217849,0.027888497,automobile,0.034417048,0.9269221,0.0055210153,8.733157e-05,0.00018936745,0.022129152,2.1701924e-05,2.484804e-05,0.0010474189,0.009640018,airplane
71W,airplane,0.18562521,0.10490129,0.045491043,0.05921095,0.08275501,0.085579544,0.04580529,0.04917854,0.17910254,0.16235061,ship,0.30296403,0.050327856,0.011231156,0.0018877359,0.033487793,0.0013342566,0.0036366666,0.00048557046,0.5801094,0.014535603,airplane,0.68988466,0.010181458,1.356934e-07,2.1040047e-09,2.11384e-05,6.258302e-10,1.4827394e-06,3.242794e-12,0.29987448,3.6491983e-05,ship
71Y,frog,0.040463716,0.062212832,0.108226165,0.107876256,0.115524605,0.14571172,0.17323723,0.13887028,0.038620707,0.0692564,cat,0.0006817058,0.00085363776,0.0566767,0.3521903,0.077305205,0.074987926,0.24994892,0.18367603,0.0011031454,0.0025764015,frog,6.977228e-08,8.532941e-06,0.0004853118,0.024557082,1.2634368e-05,0.00065406185,0.89573973,0.07847687,4.3695135e-07,6.53126e-05,cat
722,frog,0.028695593,0.12401345,0.10986152,0.07664965,0.12477386,0.10995146,0.13519508,0.091863304,0.064443246,0.13455282,horse,0.049018767,0.11710745,0.16293272,0.08428911,0.10766741,0.11350252,0.053426467,0.19118436,0.067735165,0.05313601,automobile,0.00054726494,0.9901635,0.00031385955,0.0002421697,0.00015174247,2.0114145e-05,3.461728e-05,9.0786794e-05,3.821485e-05,0.008397688,automobile
728,dog,0.050059814,0.060785666,0.12342097,0.13511667,0.10027264,0.20553362,0.15124011,0.107827395,0.029937375,0.035805795,deer,0.0024842457,0.0031035603,0.07403877,0.23430733,0.32702884,0.086795926,0.22287959,0.0450536,0.0011004205,0.0032076268,deer,2.0728045e-05,0.00013225619,0.01631291,0.059473053,0.84121376,0.028668812,0.03535473,0.018813308,4.5078608e-07,1.0062811e-05,deer
72A,airplane,0.23589163,0.07669413,0.043035567,0.08255467,0.06820691,0.19555464,0.047042906,0.058140494,0.11353821,0.07934095,cat,0.0037488139,0.010863016,0.037370406,0.40603134,0.07340477,0.3650045,0.0049761613,0.08796422,0.0032333243,0.0074034543,dog,3.5655112e-09,5.1907264e-06,9.698127e-06,0.018254003,3.9572937e-05,0.9816513,2.041556e-07,2.0747048e-05,6.089426e-08,1.9339446e-05,dog
72C,airplane,0.57555205,0.02998501,0.019804338,0.022370873,0.029462403,0.07212815,0.017907169,0.02506317,0.15026866,0.057458173,airplane,0.6944464,0.00013321516,0.020972643,7.500538e-05,0.025075307,0.00014624475,0.007973207,0.00014428521,0.24736936,0.0036643746,airplane,0.9999126,1.2669196e-10,8.6490694e-08,1.3617085e-13,1.9672486e-06,1.8599696e-11,4.2948586e-06,4.546832e-16,8.0879065e-05,9.328949e-11,bird
72J,dog,0.06262397,0.05717857,0.10399375,0.11260801,0.1138077,0.19690545,0.14565682,0.12987846,0.02841037,0.04893682,deer,0.0036888581,0.00019997644,0.14660661,0.09330613,0.46088988,0.012814889,0.23530951,0.045787115,0.0005042244,0.0008927679,frog,0.0056044785,2.742127e-07,0.4586569,0.0023141028,0.03498428,0.0068744784,0.48495203,0.006613051,1.8372473e-08,4.6309668e-07,deer
72M,dog,0.044464603,0.10828793,0.083174504,0.09862703,0.12505826,0.14599228,0.11352641,0.10855889,0.043645263,0.12866488,automobile,0.027013283,0.22237131,0.006158276,0.12467074,0.17335442,0.16059853,0.015372062,0.113606036,0.008525314,0.14833,automobile,2.1023972e-05,0.9629228,5.7757617e-08,0.0005698084,0.001321722,0.019316616,0.00023981307,0.0006414506,1.7329723e-05,0.0149493255,ship
72P,truck,0.13625275,0.135842,0.046353124,0.062848754,0.078514256,0.08765824,0.04089706,0.034572374,0.17614363,0.20091778,automobile,0.0070966505,0.65710014,0.012502845,0.04820505,0.019201724,0.0034106309,0.003145173,0.0019663218,0.021248942,0.2261226,automobile,2.1164399e-06,0.7807139,2.2682925e-06,2.0999744e-07,2.814228e-07,8.712253e-08,4.4699505e-07,4.026571e-10,4.0498822e-08,0.21928062,truck
72R,frog,0.011371245,0.08314703,0.15259911,0.07521876,0.13880686,0.08636378,0.22834654,0.10623454,0.02702228,0.090889834,frog,0.0017741908,0.003113006,0.21410672,0.084281646,0.21439652,0.054257788,0.3445485,0.07825621,0.0023664238,0.0028989688,bird,8.356833e-06,1.4014896e-05,0.7681783,0.0019646222,0.15116774,5.3397678e-05,0.07520035,0.0034069372,1.7809105e-08,6.2741883e-06,deer
72W,airplane,0.182206,0.10410877,0.06614095,0.06436236,0.08701702,0.13231878,0.054321326,0.07756959,0.11368655,0.1182686,airplane,0.47195366,0.03643567,0.14218363,0.062017996,0.0742565,0.03491164,0.0020818834,0.13967972,0.028171033,0.008308329,automobile,0.38284868,0.4721934,0.0031173206,0.019410428,0.00062555243,1.465961e-05,1.8934958e-05,0.0058016973,0.0029079006,0.113061495,automobile
730,frog,0.02345353,0.06660321,0.12752958,0.087672584,0.13304818,0.12188982,0.19141284,0.13491896,0.032562267,0.080909066,frog,0.00062399445,0.00033471442,0.090733714,0.07862275,0.30347222,0.041119665,0.35839364,0.12363885,0.0007436492,0.0023167708,bird,6.6301946e-09,9.063145e-09,0.9793975,8.564893e-06,0.0021204632,0.0001288655,0.018014012,0.00033056206,2.0377826e-10,1.9410697e-08,cat
732,deer,0.060951356,0.092050225,0.09151625,0.096660696,0.13356937,0.11884764,0.12662627,0.1103231,0.077419676,0.092035435,deer,0.0040729684,0.0057050325,0.1409358,0.17604409,0.3584997,0.08038022,0.10816792,0.11759516,0.005293363,0.0033057167,frog,4.5023186e-05,0.0015576656,0.021188695,0.32059148,0.0162215,0.041159745,0.5716662,0.025750358,0.0011885294,0.0006308176,frog
734,frog,0.01027968,0.09210279,0.15933639,0.10283966,0.11086738,0.13686706,0.21392883,0.08264399,0.021302236,0.06983199,frog,0.00044944524,0.01979861,0.15587533,0.19500554,0.19846182,0.040545374,0.35322544,0.022759512,0.001379873,0.012499167,frog,1.5633937e-08,0.00051541376,0.14310314,0.0011750559,1.6876156e-05,0.013592041,0.83904296,0.0024584045,1.8857975e-09,9.6010044e-05,frog
73C,automobile,0.030822286,0.16663729,0.09891971,0.10250006,0.119527765,0.15838553,0.12724635,0.070643455,0.044472717,0.08084474,automobile,0.0015275163,0.8199511,0.008715482,0.047840178,0.026920855,0.05320828,0.017733706,0.0151148755,0.0046050036,0.004383028,automobile,7.6583344e-11,0.99999154,2.0471852e-08,4.293671e-09,1.5327811e-10,4.5041024e-06,3.71124e-06,3.4385145e-08,1.044297e-07,1.0936042e-07,automobile
73E,airplane,0.3679489,0.06407024,0.02657542,0.027829256,0.04167799,0.06283767,0.024434345,0.024673019,0.2414031,0.11855003,ship,0.031700484,0.00076453993,0.0012932816,3.9228617e-06,0.00075214833,7.407966e-06,0.0004993704,1.0052553e-06,0.9637521,0.0012258604,ship,8.804996e-06,1.3984065e-08,1.834353e-08,1.1356304e-16,1.0728484e-11,2.7799782e-14,5.503114e-10,1.6834793e-20,0.9999912,4.070654e-11,ship
73J,truck,0.10380886,0.117070965,0.045933895,0.081529014,0.11665568,0.11396056,0.056426264,0.05722433,0.13952664,0.16786382,deer,0.047372572,0.14512533,0.007967158,0.11138636,0.29558325,0.15847567,0.0036159724,0.12148815,0.08727414,0.021711389,automobile,0.012555709,0.68328625,7.76857e-07,0.012390379,0.1655262,0.083123,4.5546694e-06,0.013786429,0.0010833183,0.028243437,truck
73M,frog,0.0033529433,0.08331114,0.21115279,0.08495938,0.09714204,0.10507672,0.2884283,0.06863754,0.010873611,0.047065537,cat,0.0016164031,0.011140271,0.14438522,0.41825393,0.17666009,0.025898622,0.18929523,0.0155346915,0.01469613,0.0025194522,cat,0.0001305092,0.0073434333,0.14881451,0.6021075,0.09634813,0.06975267,0.06327384,0.012213741,4.202688e-06,1.13336955e-05,frog
73P,airplane,0.48581818,0.04437283,0.022274138,0.037072703,0.044759125,0.11365306,0.027438689,0.04009942,0.127728,0.056783855,frog,0.019302161,0.005009702,0.17657772,0.060043026,0.18216039,0.025316345,0.47770965,0.044579122,0.0043278993,0.0049739974,frog,0.00010625713,0.0005124459,0.11343027,2.2131668e-05,7.007572e-05,0.00026174387,0.8850237,0.00026393365,1.3539142e-05,0.0002958686,automobile
73R,frog,0.008359617,0.053820286,0.17022085,0.10023386,0.09798235,0.14828579,0.27192593,0.09490793,0.014395186,0.03986816,horse,0.000601584,0.00020126265,0.12471154,0.22239897,0.15021168,0.11940164,0.1527147,0.22840361,0.0010216399,0.0003333486,bird,1.8874574e-05,4.009115e-05,0.5924438,0.022381695,0.0065610954,0.013942538,0.34403002,0.020580597,3.9959377e-07,8.2586956e-07,frog
73W,airplane,0.5749121,0.025418809,0.017296653,0.032549273,0.03921716,0.09750602,0.020610025,0.034269545,0.11237774,0.045842748,bird,0.16673954,0.00020384086,0.2949222,0.19418424,0.16917546,0.061481677,0.09794372,0.013560564,0.0012530643,0.00053567166,airplane,0.84835577,5.804407e-06,0.04021468,0.005172632,0.00013639551,2.1010776e-05,0.10609364,2.4012545e-09,7.676645e-09,4.9706845e-08,bird
73Y,horse,0.044539526,0.0628991,0.11002455,0.07260583,0.12306107,0.1307801,0.14709167,0.1789655,0.044744514,0.08528819,horse,0.003317284,7.718446e-05,0.030331703,0.012379164,0.016217725,0.09705064,0.0075919735,0.83234864,0.0005579734,0.00012770512,horse,3.1242053e-06,1.6631246e-06,0.0075571244,2.7969629e-05,0.008798127,0.046148464,0.0022946373,0.93516886,9.809758e-09,6.9156165e-08,deer
742,frog,0.0063282247,0.08407577,0.12067098,0.052068565,0.15510496,0.05408541,0.21061108,0.10102039,0.025213432,0.19082116,cat,0.00073666166,0.050692935,0.036151428,0.4133011,0.109951176,0.10297462,0.12268263,0.1022999,0.0009731509,0.06023642,truck,5.433829e-07,0.06032593,8.581687e-05,0.26892498,0.0018175127,0.000648678,0.0023568603,0.00038842385,1.04168195e-10,0.6654513,truck
746,truck,0.061042584,0.11045347,0.0563793,0.059188683,0.12495546,0.06531144,0.065130234,0.06534566,0.12105162,0.27114156,ship,0.0130649805,0.23459928,0.0050659375,0.009540749,0.083251275,0.0071300105,0.0059723444,0.0029094268,0.44913983,0.18932615,automobile,0.0015510672,0.64954334,2.3239805e-07,1.985839e-07,0.26414934,8.179351e-07,4.7593396e-05,2.8161897e-09,0.019132677,0.06557465,automobile
748,frog,0.005461975,0.08309715,0.17588498,0.06644056,0.1284698,0.07903443,0.2514401,0.09742933,0.016389817,0.09635181,deer,0.021571632,0.0154464645,0.19925183,0.220604,0.24325766,0.037351593,0.15695412,0.056429833,0.021162383,0.027970541,deer,0.12665002,0.0089946585,0.022694914,0.11479596,0.44032052,0.0014661485,0.06388432,0.037231877,0.00021271966,0.18374889,deer
74A,truck,0.06372139,0.061894946,0.066091575,0.06758755,0.14215922,0.10392282,0.10259731,0.1625172,0.06390698,0.16560094,horse,0.00047619108,0.00014036703,0.03018639,0.048264075,0.053485386,0.018453725,0.012296828,0.8357809,0.00028694372,0.0006291852,horse,1.05062774e-07,1.8934345e-07,0.0026900165,0.0008900175,1.3427e-07,0.0007628021,4.8937847e-05,0.99560624,2.4588045e-09,1.5611051e-06,horse
74C,deer,0.07349286,0.10442084,0.08419236,0.09051002,0.120997146,0.11314051,0.0994494,0.10478404,0.09783979,0.11117307,dog,0.009897137,0.016951239,0.09516899,0.22328338,0.13766229,0.22674727,0.044573914,0.20693778,0.031801373,0.0069766515,deer,0.0027980807,0.012789048,0.014040461,0.16695072,0.6834853,0.09762964,0.004995645,0.0131563125,0.0037252991,0.00042948237,deer
74E,truck,0.115085885,0.06939083,0.04589311,0.08358838,0.12341773,0.11845827,0.08842953,0.10381827,0.09005149,0.16186644,cat,0.0014372466,0.008388051,0.00829107,0.45337313,0.18613318,0.08958238,0.10506745,0.12641336,0.00083366846,0.020480504,dog,1.8398508e-06,0.00072319974,7.6004712e-06,0.09185339,0.0032051774,0.89556175,0.00029861394,0.008193219,7.113074e-08,0.00015506994,horse
74P,truck,0.13011633,0.122057125,0.07815148,0.06930409,0.09663641,0.11157729,0.062042765,0.05975031,0.12972616,0.14063805,bird,0.22596043,0.03221878,0.28211668,0.00746584,0.26212108,0.0037430762,0.02060216,0.004216565,0.09632438,0.06523101,airplane,0.5759808,0.006562793,0.40668422,8.7210565e-06,0.00058947556,4.708324e-06,0.0020230853,1.28533175e-08,0.0011092175,0.0070370496,ship
74R,truck,0.031485386,0.10525954,0.07692278,0.07165859,0.16052288,0.0762767,0.12108482,0.0905262,0.059623156,0.20663996,deer,0.0018444452,0.031345256,0.019379597,0.07930856,0.5481983,0.047995895,0.1446753,0.022377748,0.0025738464,0.10230108,deer,1.5750156e-06,9.324635e-06,0.00010269036,0.0010743199,0.99184215,0.0031462726,0.0015104277,2.9391807e-05,2.8683027e-09,0.0022839012,deer
74T,truck,0.123568036,0.08986076,0.05795411,0.09148983,0.102968976,0.09949653,0.08408575,0.08417175,0.12475354,0.14165074,cat,0.02183437,0.025394758,0.017373579,0.2218861,0.20108451,0.051621042,0.19712454,0.041638665,0.073749386,0.14829312,truck,0.0046313093,0.012943493,0.0015617087,0.17817713,0.016329322,0.006207456,0.08853502,9.1006004e-05,0.15136923,0.5401542,airplane
74W,truck,0.029588288,0.12599345,0.10863353,0.061171647,0.1304088,0.06387431,0.11974401,0.07958603,0.071849644,0.2091502,ship,0.15234315,0.13974175,0.068735704,0.01086823,0.07534877,0.007125024,0.029132515,0.008733322,0.39367434,0.114297286,airplane,0.92442745,0.02892199,0.00015157678,1.367375e-06,0.004256985,3.0846866e-07,0.00034887157,8.607419e-07,0.019752298,0.022138247,airplane
74Y,dog,0.06556688,0.12388737,0.09664393,0.10865837,0.113749065,0.1589814,0.10205411,0.09500063,0.057161774,0.07829636,deer,0.14813706,0.107786454,0.080672115,0.09318758,0.23984498,0.09068085,0.02002973,0.17591989,0.032008193,0.0117331175,automobile,0.16597374,0.7390995,0.04347325,0.014706768,0.008347719,0.00030893928,0.00013707692,0.0037357705,0.024182655,3.449962e-05,airplane
