Image_RID,True_Class,W76_pred,W76_conf,W76_prob_airplane,W76_prob_automobile,W76_prob_bird,W76_prob_cat,W76_prob_deer,W76_prob_dog,W76_prob_frog,W76_prob_horse,W76_prob_ship,W76_prob_truck,XCE_pred,XCE_conf,XCE_prob_airplane,XCE_prob_automobile,XCE_prob_bird,XCE_prob_cat,XCE_prob_deer,XCE_prob_dog,XCE_prob_frog,XCE_prob_horse,XCE_prob_ship,XCE_prob_truck,YHP_pred,YHP_conf,YHP_prob_airplane,YHP_prob_automobile,YHP_prob_bird,YHP_prob_cat,YHP_prob_deer,YHP_prob_dog,YHP_prob_frog,YHP_prob_horse,YHP_prob_ship,YHP_prob_truck
B5G,cat,airplane,0.2037369459867477,0.20373695,0.08015445,0.08014697,0.08662324,0.06941141,0.114433646,0.07051277,0.091278285,0.10987681,0.09382548,ship,0.3039874732494354,0.232639,0.0030983945,0.059022818,0.07442723,0.03587698,0.030772002,0.24517708,0.0021610083,0.30398747,0.012837994,deer,0.8738307356834412,0.016830947,5.2687973e-08,0.001087952,0.00049087976,0.87383074,0.0010017562,0.0038135229,3.4390094e-08,0.10293517,8.946139e-06
B5P,automobile,airplane,0.3407725095748901,0.3407725,0.0965918,0.07229459,0.049850192,0.028301945,0.07084493,0.029597525,0.041247025,0.14434503,0.12615453,airplane,0.395943284034729,0.39594328,0.021091744,0.02381867,0.0010430426,0.00239375,0.0049606888,0.004095129,0.00015275815,0.3298612,0.21663974,ship,0.9415989518165588,0.017196896,0.00011846641,0.0016003792,1.7813932e-07,8.6553837e-07,1.2493415e-05,6.8715286e-05,1.5332742e-11,0.94159895,0.039403018
B5R,truck,ship,0.1808051168918609,0.05017175,0.10049709,0.097903505,0.099672064,0.06737877,0.07618499,0.112626135,0.048505433,0.18080512,0.16625512,ship,0.3519587814807892,0.1057773,0.26879075,0.0094896555,0.009350412,0.013187155,0.0056436867,0.0050582397,0.0011649644,0.35195878,0.22957912,automobile,0.8124334216117859,0.0039671566,0.8124334,0.0003245964,2.27799e-05,0.00013479813,3.9646304e-05,7.925744e-06,2.4951987e-05,0.17068504,0.012359796
B5W,truck,truck,0.2870832085609436,0.062331535,0.10159785,0.08523772,0.06649243,0.06705439,0.035514794,0.06937458,0.06517867,0.16013478,0.2870832,truck,0.4154468178749084,0.06428327,0.33083186,0.038632646,0.02269016,0.0056201587,0.012835508,0.0045225313,0.007183495,0.09795356,0.41544682,truck,0.5832444429397583,0.00047142612,0.3554775,0.02050882,0.0041627954,0.00018247475,0.00018158404,0.0003870454,0.0001723279,0.035211645,0.58324444
B62,automobile,airplane,0.1941747963428497,0.1941748,0.069788836,0.10573935,0.062397122,0.053080145,0.05464515,0.053396747,0.10549159,0.12593393,0.17535236,airplane,0.8718229532241821,0.87182295,0.009864267,0.0135963345,0.006829876,0.012943848,0.009858385,0.0005321903,0.002378057,0.057941604,0.014232518,airplane,0.9398899674415588,0.93988997,0.038500164,0.0002940038,0.00058265054,0.0046683373,8.611004e-06,6.473015e-05,8.688809e-06,0.0155806085,0.0004023123
B66,horse,truck,0.1618183702230453,0.07034658,0.0713636,0.10319834,0.08844462,0.10580726,0.090822086,0.09046623,0.13451016,0.08322273,0.16181837,deer,0.2374393343925476,0.029743535,0.015746253,0.14136118,0.20979683,0.23743933,0.16248485,0.03740937,0.04696002,0.008882776,0.110175945,horse,0.9076382517814636,1.7282472e-06,5.2103055e-06,0.0021660544,0.01731806,0.035697933,0.037140604,3.019685e-05,0.90763825,2.7073199e-08,1.94929e-06
B68,frog,truck,0.2227942645549774,0.015684031,0.062031925,0.08960271,0.09290637,0.110585004,0.055122726,0.14552894,0.11848133,0.08726268,0.22279426,dog,0.2680042088031769,0.0042451057,0.011632602,0.09735688,0.08985178,0.07968846,0.2680042,0.11899096,0.089711405,0.020913638,0.2196049,dog,0.9341798424720764,4.1963442e-08,8.389608e-07,0.00040117424,9.047933e-05,0.0006544766,0.93417984,0.016695568,0.042009816,3.2267194e-06,0.0059644445
B6A,airplane,airplane,0.8050930500030518,0.80509305,0.017820084,0.015846295,0.008279158,0.0045866473,0.011590437,0.004561828,0.01448402,0.067281224,0.050457276,airplane,0.8891220688819885,0.88912207,9.934923e-06,0.0019225073,2.8831038e-05,0.0017718518,1.0797595e-05,0.0008792123,1.449719e-06,0.104770474,0.0014829438,airplane,0.9998511075973512,0.9998511,1.3566816e-16,1.5082856e-09,5.185624e-13,3.0048783e-05,4.646191e-17,8.934426e-09,1.7933607000000002e-22,0.00011880864,2.7151587e-10
B6C,cat,horse,0.1822849959135055,0.111016564,0.059263114,0.15635426,0.08377095,0.066812895,0.08671816,0.08526107,0.182285,0.072282106,0.09623596,bird,0.4223707616329193,0.13554962,0.0031082141,0.42237076,0.058287233,0.041552488,0.24344632,0.005756427,0.08194106,0.0069198906,0.0010679149,bird,0.7619801163673401,0.0014427876,1.623626e-07,0.7619801,0.20756833,0.011609322,0.013185499,0.0002256497,0.0036933601,0.00029473973,3.0194485e-08
B6E,ship,frog,0.2594231367111206,0.0070226407,0.05749291,0.07356288,0.15991218,0.085184924,0.057861324,0.25942314,0.07675408,0.095124684,0.1276612,cat,0.4621085226535797,0.043734357,0.0349388,0.023045968,0.46210852,0.019804403,0.073677815,0.15037876,0.023496969,0.10800933,0.060805015,cat,0.7250007390975952,0.00057128654,7.644669e-05,5.9726517e-05,0.72500074,0.0026778125,0.19720168,0.021111423,0.05319241,2.204851e-06,0.00010625248
B6G,automobile,truck,0.1987629234790802,0.019950489,0.07785132,0.10205829,0.08746297,0.09316604,0.06127288,0.15412705,0.07070365,0.13464442,0.19876292,truck,0.3820592164993286,0.045828056,0.2398963,0.1127744,0.011082453,0.011881739,0.09240254,0.0067093107,0.004335396,0.09303065,0.38205922,automobile,0.9754009246826172,2.1039372e-05,0.9754009,0.008507821,1.2223502e-06,1.5057636e-06,2.6364696e-06,6.4651374e-07,2.6030586e-06,3.7486745e-05,0.016024064
B6M,frog,truck,0.1969382464885711,0.022375125,0.092603825,0.112015784,0.10385739,0.09116895,0.061169304,0.14284068,0.07320057,0.10383017,0.19693825,automobile,0.3899649381637573,0.038594786,0.38996494,0.046375353,0.033224344,0.030916944,0.03685978,0.034464076,0.0008650879,0.31915972,0.06957498,automobile,0.6217659115791321,0.00053110707,0.6217659,0.03261504,0.14438307,0.009539687,0.010926769,0.16997205,2.5987369e-05,0.0059266146,0.0043137767
B6P,automobile,truck,0.2152460813522339,0.018765038,0.08881259,0.059282422,0.110772006,0.13137169,0.065405004,0.122610666,0.11429746,0.073437065,0.21524608,automobile,0.720265805721283,0.001969359,0.7202658,0.0007499377,0.016725158,0.010778829,0.007734697,0.006067192,0.0002563113,0.0313548,0.20409806,automobile,0.8931592702865601,2.7773498e-05,0.8931593,4.2038995e-09,1.0820524e-05,0.0065882495,3.3653305e-05,4.779216e-06,1.02324904e-07,3.4246437e-05,0.100141056
B6R,horse,frog,0.2043382376432418,0.0096243555,0.04135573,0.13277476,0.10195982,0.085825436,0.062491644,0.20433824,0.1439282,0.06890948,0.14879234,bird,0.5040985345840454,0.014491823,0.0010147147,0.50409853,0.09732923,0.0087238,0.29983896,0.020764014,0.04978733,0.0027268138,0.0012248764,bird,0.7307740449905396,2.6594182e-06,1.3388983e-06,0.73077404,0.022109795,0.0011681666,0.1826652,0.004762626,0.058516,2.9449947e-09,8.2924686e-08
B6W,dog,frog,0.2203164547681808,0.0092236595,0.04701309,0.1049144,0.1373803,0.08282431,0.08229394,0.22031645,0.1794303,0.036385432,0.100218154,bird,0.2344901114702224,0.02294208,0.07966945,0.23449011,0.15088692,0.1406054,0.100088425,0.14615275,0.069551796,0.016435375,0.03917771,frog,0.3613108694553375,0.00011433547,0.00068598206,0.08628865,0.045630302,0.19776016,0.25211808,0.36131087,0.05531471,2.899328e-06,0.0007739907
B72,frog,frog,0.1671365797519683,0.035469037,0.055300746,0.1405637,0.11779496,0.04628166,0.055747654,0.16713658,0.14785604,0.10018248,0.13366717,ship,0.4957670271396637,0.03743445,0.040195838,0.16157146,0.096863195,0.012596303,0.008698957,0.051396146,0.03158313,0.49576703,0.063893534,ship,0.585446834564209,0.07624336,7.935395e-06,0.049212284,0.20151985,0.00023167857,0.0002746383,0.084060855,0.0018596351,0.58544683,0.0011428382
B74,deer,horse,0.3341028094291687,0.10860797,0.037982225,0.121147946,0.07556391,0.048036244,0.07803383,0.07195129,0.3341028,0.042987123,0.08158663,horse,0.6742846369743347,0.047252927,0.0010391253,0.06122589,0.040848043,0.046854176,0.12029116,0.00535092,0.67428464,0.001449847,0.0014033162,horse,0.9999487400054932,4.9280597e-09,4.7516734e-11,3.1453062e-06,2.3520688e-06,1.3080346e-05,3.2521588e-05,9.603658e-08,0.99994874,4.6236398e-10,1.5566266e-10
B78,automobile,truck,0.2721321880817413,0.1867107,0.104575604,0.061173756,0.061010905,0.027713817,0.029218376,0.036952812,0.042524233,0.17798759,0.2721322,truck,0.8935633897781372,0.0007973746,0.086391434,0.0003114574,0.0014873624,0.00013643729,2.971821e-05,0.00023258441,3.3802414e-06,0.01704684,0.8935634,automobile,0.6923540234565735,1.00821524e-07,0.692354,4.135433e-05,4.8036406e-07,3.459116e-08,3.272997e-11,3.6573666e-09,7.233158e-13,0.00084742624,0.30675653
B7J,bird,frog,0.1738378703594207,0.020439358,0.06362955,0.114004076,0.11331264,0.11628045,0.07843999,0.17383787,0.114747025,0.07399415,0.13131493,frog,0.2760445177555084,0.008080489,0.0019334318,0.2420622,0.08890154,0.26609206,0.06565996,0.27604452,0.033885475,0.012894208,0.004446094,deer,0.9394238591194152,2.1856141e-07,3.9851077e-08,0.03862148,0.00042455536,0.93942386,0.00014002594,0.02121701,0.00017242975,3.3304366e-07,1.0856464e-09
B7P,airplane,horse,0.2374126613140106,0.10867891,0.049689207,0.103140116,0.10167949,0.043326743,0.058546044,0.09275101,0.23741266,0.07479519,0.12998062,truck,0.4579600393772125,0.0061405962,0.006005043,0.04561587,0.1656605,0.02194598,0.0061994023,0.20412664,0.032074336,0.05427167,0.45796004,frog,0.6604791283607483,0.00021566701,6.9432044e-06,0.0018235794,0.29115996,0.0015651112,0.0011026497,0.6604791,0.005444135,0.00026297462,0.03793993
B7R,bird,frog,0.2686632871627807,0.005993659,0.04210019,0.12075152,0.1348503,0.07412373,0.103434645,0.2686633,0.12143592,0.045618467,0.08302835,dog,0.3402235507965088,0.024460414,0.051583726,0.2075116,0.136741,0.049133312,0.34022355,0.09804617,0.02627357,0.058000013,0.0080266055,deer,0.9763670563697816,2.2345861e-05,7.9061065e-05,0.00023719326,0.00036668903,0.97636706,0.004183543,8.856462e-05,0.018654976,5.0438496e-07,1.7975475e-08
B7W,frog,truck,0.1800291836261749,0.015487727,0.064851664,0.10348225,0.12718944,0.08541955,0.043586835,0.17313501,0.13006559,0.07675273,0.18002918,cat,0.6298375129699707,0.008688624,0.055257235,0.045500614,0.6298375,0.040575914,0.017341051,0.13231507,0.007043154,0.031152459,0.032288358,cat,0.8282370567321777,3.585905e-05,0.00015026439,0.0019908582,0.82823706,0.068626225,0.0011994092,0.099038005,0.00071632216,2.2499883e-06,3.7663401e-06
B7Y,frog,frog,0.2316765636205673,0.012611641,0.050885513,0.0985884,0.13994178,0.11086635,0.1375949,0.23167656,0.092261486,0.058246415,0.06732689,frog,0.277909517288208,0.026443293,0.008999503,0.18418925,0.09957124,0.1657292,0.16777876,0.27790952,0.03642998,0.027040184,0.0059090783,deer,0.7723153829574585,0.00015271339,0.0001588433,0.04488096,0.008725137,0.7723154,0.024512049,0.14846635,0.0007700604,1.6939308e-05,1.4660595e-06
B80,frog,frog,0.2829430103302002,0.0064722886,0.038631976,0.09717521,0.17341687,0.08365363,0.14951676,0.282943,0.080680214,0.043576207,0.043933846,frog,0.5602087378501892,0.0012114508,0.0034701384,0.10380352,0.17522033,0.08964192,0.050592594,0.56020874,0.008971493,0.004671051,0.0022087002,bird,0.4096385240554809,2.6486775e-08,2.596415e-06,0.40963852,0.064341955,0.3997156,0.0041624014,0.12130945,0.00082945783,6.4752457e-09,3.357861e-08
B82,dog,truck,0.1415288746356964,0.039153993,0.06826582,0.13175409,0.10281107,0.08968137,0.09775853,0.12797141,0.13506363,0.06601117,0.14152887,airplane,0.2263882160186767,0.22638822,0.0904686,0.169736,0.10148094,0.1620739,0.10917705,0.03761063,0.018335469,0.041926835,0.042802338,horse,0.3407990336418152,0.0056891097,0.07814685,0.024351986,0.07318831,0.06749078,0.28647572,0.12285039,0.34079903,0.0009781353,2.9704328e-05
B8A,horse,truck,0.2417528182268142,0.024224784,0.08667778,0.09892815,0.09285334,0.09305571,0.05410537,0.121547244,0.083426826,0.10342803,0.24175282,truck,0.6119719743728638,0.04738389,0.09036153,0.08182551,0.03325263,0.017595507,0.027656518,0.021856433,0.049509376,0.018586611,0.611972,truck,0.7501855492591858,6.501286e-05,0.223691,0.000577692,0.00011291934,6.715237e-05,0.01622525,0.0016997765,0.0073749674,6.875906e-07,0.75018555
B8C,automobile,truck,0.2320178747177124,0.023587242,0.108038455,0.08972299,0.10706529,0.074912116,0.050693735,0.12718046,0.0550051,0.13177674,0.23201787,automobile,0.4320630133152008,0.23279162,0.432063,0.004408833,0.0034530477,0.003016467,0.0019423662,0.00038460776,0.00019125927,0.22204843,0.09970031,automobile,0.8154959678649902,0.1142347,0.81549597,0.040025245,9.102426e-05,0.00045864625,5.6765565e-08,5.7784257e-07,3.4558892e-07,0.028323838,0.0013695136
B8M,bird,ship,0.2802125811576843,0.039625745,0.09404124,0.078291744,0.047387082,0.062021144,0.025982466,0.07199939,0.029235551,0.28021258,0.27120307,ship,0.723386287689209,0.07076084,0.02969361,0.066993624,0.0029185263,0.005264313,0.0032071045,0.007970678,0.00028871305,0.7233863,0.089516304,bird,0.7931666374206543,0.0011269354,0.00612857,0.79316664,2.2745708e-06,0.00049571536,1.8852628e-06,1.9650548e-05,5.8089094e-09,0.19032314,0.008735173
B8P,cat,truck,0.1486337184906005,0.032381218,0.09744624,0.12139631,0.1285948,0.07988929,0.07223093,0.14371948,0.06907475,0.10663319,0.14863372,automobile,0.2576381266117096,0.16312197,0.25763813,0.12448085,0.07516707,0.019303732,0.024619428,0.025937393,0.0068449844,0.18688789,0.11599858,bird,0.8975333571434021,0.006071772,0.025420338,0.89753336,0.05573997,0.0020361904,0.00027783995,0.001695955,6.138597e-05,0.0108282855,0.00033485395
B8T,horse,dog,0.1359004527330398,0.043190647,0.09694055,0.08186128,0.108997986,0.12890185,0.13590045,0.10985856,0.08745554,0.085435845,0.121457376,dog,0.2815098166465759,0.08852938,0.16154535,0.03329634,0.07839759,0.13642342,0.28150982,0.023039903,0.05307385,0.040346332,0.103838034,dog,0.5121648907661438,0.0012393343,0.0004945674,4.160441e-05,0.0016164107,0.48341337,0.5121649,1.0473396e-05,0.0001362058,0.00046717157,0.0004160316
B8W,ship,dog,0.2947837710380554,0.025536316,0.018367369,0.090796545,0.17329735,0.024261037,0.29478377,0.15017812,0.19944565,0.013664835,0.009668994,cat,0.4574725329875946,0.10702467,0.110246435,0.0359483,0.45747253,0.030659428,0.045415156,0.1395385,0.05168816,0.020226555,0.0017803068,frog,0.9102638959884644,0.0032215398,2.1545777e-05,1.3062785e-06,0.030668963,0.0558066,3.86464e-06,0.9102639,1.2136884e-05,2.0424514e-07,9.272716e-10
B90,truck,truck,0.4657472968101501,0.08103452,0.09178114,0.046400707,0.0341306,0.048041176,0.013570179,0.029585801,0.063817166,0.12589143,0.4657473,truck,0.4112728834152221,0.18795113,0.2900891,0.0039859745,0.0047105094,0.0036360924,0.0036233158,0.00042486435,0.001160673,0.09314553,0.41127288,automobile,0.5166738629341125,0.03330143,0.51667386,0.0032446247,9.421451e-06,0.0002345434,2.8830738e-07,1.4396939e-05,1.4942027e-06,0.12568371,0.32083628
B92,frog,frog,0.3473776578903198,0.003209821,0.02402648,0.08776598,0.162771,0.055526927,0.10638005,0.34737766,0.14349534,0.02728537,0.04216135,frog,0.6562448143959045,0.0012536553,0.00268136,0.055991158,0.095935225,0.1253635,0.02529007,0.6562448,0.031843394,0.0036885333,0.0017082994,deer,0.924081325531006,4.4528264e-08,3.8122602e-07,0.00010976405,0.0012514455,0.9240813,0.00040670452,0.07377881,0.00037157707,1.5440338e-11,5.3143303e-09
B94,automobile,truck,0.2504868805408478,0.107452355,0.09739507,0.060280487,0.08412868,0.06656717,0.042222552,0.057270467,0.14381059,0.090385795,0.25048688,automobile,0.8623150587081909,0.010542658,0.86231506,0.00036836602,0.015804851,0.0040762043,0.00048521368,0.0026601008,0.00059612584,0.019222202,0.083929166,automobile,0.999993085861206,3.1224397e-07,0.9999931,9.180892e-10,8.2579277e-07,4.774768e-08,7.079797e-12,6.312858e-07,4.2643922e-10,9.873166e-11,5.121221e-06
B96,bird,frog,0.2550967037677765,0.008704345,0.0453603,0.11036433,0.1428789,0.08852002,0.10203597,0.2550967,0.121121,0.047834873,0.07808361,frog,0.3606310188770294,0.012472735,0.01591429,0.22927448,0.098348714,0.15650137,0.04123911,0.36063102,0.06172433,0.014130061,0.009763924,frog,0.4897370934486389,0.00015071259,0.009993463,0.05640867,0.00066322205,0.4270781,0.0025850534,0.4897371,0.013377884,1.5885407e-06,4.228887e-06
B9P,ship,horse,0.1690300703048706,0.1263855,0.060615867,0.099498615,0.06632003,0.06965226,0.048278037,0.077334195,0.16903007,0.124371804,0.15851367,airplane,0.5001339912414551,0.500134,0.0016900469,0.009207905,0.005366972,0.02381199,0.023810418,0.0018753182,0.0029436345,0.4220748,0.009084932,ship,0.9963487386703492,0.0034655738,1.5511624e-07,1.6147497e-07,3.6618765e-08,0.00016979409,1.6950513e-06,3.344407e-07,1.8437978e-09,0.99634874,1.3532874e-05
B9T,ship,truck,0.1748411804437637,0.11025128,0.08656186,0.092957065,0.063952364,0.07986841,0.056483146,0.0781097,0.08453612,0.17243885,0.17484118,ship,0.7098445892333984,0.10923527,0.011469587,0.022192521,0.013252659,0.03657091,0.040517997,0.015402571,0.0056225616,0.7098446,0.03589129,ship,0.9994986057281494,0.0003353283,1.2617848e-07,2.3257483e-06,9.704841e-08,4.984301e-05,0.00010446462,7.61875e-07,7.901406e-09,0.9994986,8.343818e-06
B9W,ship,truck,0.2035052627325058,0.19158655,0.088534676,0.0802851,0.054688632,0.041914556,0.034664124,0.04886664,0.06472063,0.19123387,0.20350526,airplane,0.605535626411438,0.6055356,0.003763359,0.0069813267,0.0009682136,0.004085442,0.0008441989,0.0014154948,0.00016796243,0.33387357,0.042364832,ship,0.8915708065032959,0.10832859,1.2764486e-08,4.6232053e-06,2.2412713e-08,8.087892e-05,2.2161815e-09,9.327234e-07,6.37115e-12,0.8915708,1.4134748e-05
B9Y,bird,ship,0.19736909866333,0.11050276,0.065564275,0.11065741,0.058266614,0.06122883,0.08920682,0.07285769,0.081774056,0.1973691,0.15257244,dog,0.3474127948284149,0.063561134,0.028861899,0.07465326,0.030767651,0.02735317,0.3474128,0.0056988103,0.16422637,0.24626051,0.011204385,ship,0.6252815127372742,5.4390606e-05,0.0030635346,0.059364006,0.00096221454,0.00028905264,0.30675575,1.5736342e-06,0.0041704318,0.6252815,5.7444864e-05
BA0,frog,frog,0.2191758900880813,0.009666752,0.053945478,0.104717374,0.16080691,0.078961775,0.12067901,0.21917589,0.12925936,0.041187666,0.08159984,frog,0.3516568541526794,0.0017706867,0.055992376,0.1526381,0.21232048,0.015666038,0.07714276,0.35165685,0.009395423,0.007068066,0.11634926,frog,0.5234899520874023,1.0859713e-06,0.19638246,0.1505302,0.065905,4.9375118e-05,0.045636304,0.52348995,0.009312191,5.2037836e-07,0.008692931
BA2,ship,truck,0.3088459372520447,0.08295903,0.09554608,0.07282093,0.048377927,0.08409397,0.031818524,0.058954187,0.07218786,0.1443956,0.30884594,ship,0.2519281208515167,0.17101173,0.24111827,0.033665057,0.018898249,0.03898462,0.019863881,0.020227917,0.0049047554,0.25192812,0.19939741,ship,0.9370011687278748,0.009799611,0.012762454,0.0036501598,4.5996698e-05,0.00016424176,0.00020578718,0.014705811,3.009101e-07,0.93700117,0.021664347
BA6,automobile,truck,0.2213155478239059,0.026300775,0.10698851,0.082294025,0.09107003,0.1095436,0.053982887,0.119844764,0.0696913,0.118968666,0.22131555,automobile,0.4571743011474609,0.049748942,0.4571743,0.023076577,0.056661133,0.02976345,0.041575976,0.043262605,0.007479885,0.09339917,0.19785798,automobile,0.9456474781036376,0.011642982,0.9456475,0.010818559,0.0019703805,0.00074439263,0.00038244994,0.026406903,1.41762375e-05,0.0017440987,0.00062851864
BAA,dog,frog,0.1854251772165298,0.024329359,0.06818715,0.06891363,0.14754818,0.10176728,0.08266463,0.18542518,0.10960754,0.0988329,0.11272424,cat,0.6122322678565979,0.012745764,0.025876725,0.0034577071,0.61223227,0.09570088,0.07785555,0.09656162,0.0253719,0.010546337,0.039651204,cat,0.7004614472389221,3.2903984e-06,6.7086396e-05,5.731252e-07,0.70046145,0.20404166,0.00626656,0.08856685,0.00058692636,1.302379e-08,5.564435e-06
BAC,bird,frog,0.1794407814741134,0.018793587,0.08044178,0.11701089,0.13126278,0.08995516,0.080158345,0.17944078,0.082835995,0.08883466,0.13126606,bird,0.3508135974407196,0.04181528,0.11374322,0.3508136,0.10253663,0.037201516,0.043003693,0.13592432,0.012567856,0.09352291,0.06887095,bird,0.8587724566459656,0.0009778388,0.02327784,0.85877246,0.026461786,0.009722261,0.0020199714,0.07620423,0.00016600823,0.00046965608,0.0019278231
BAE,truck,truck,0.302144318819046,0.0049012,0.055019714,0.06977286,0.08230209,0.09728317,0.022656998,0.17395875,0.10223811,0.08972275,0.30214432,cat,0.42714723944664,0.005548087,0.23307078,0.021582536,0.42714724,0.022539144,0.027921587,0.08218495,0.012795616,0.0079238415,0.15928625,cat,0.8320105075836182,6.7607976e-07,0.16587037,3.1478687e-06,0.8320105,8.985126e-05,1.9715484e-05,0.0008170446,0.00019666011,3.8394024e-10,0.0009919526
BAJ,dog,dog,0.1921545565128326,0.025408678,0.04105117,0.08862812,0.17827038,0.040707175,0.19215456,0.187949,0.17820555,0.03359166,0.03403366,dog,0.8088467121124268,0.030528713,0.014947447,0.008016897,0.05242621,0.0022996652,0.8088467,0.007402089,0.04609285,0.0019352216,0.027504327,dog,0.9934485554695128,4.877998e-07,9.812458e-06,3.236049e-06,0.0014930775,8.491792e-07,0.99344856,0.00020889897,0.0048321327,2.985296e-10,2.8589477e-06
